concept,subtype,image_index,image_id,image_role,image_path
aluminum_foil,#N/A,2,aluminum_foil_002,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_02s.jpg
aluminum_foil,#N/A,3,aluminum_foil_003,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_03s.jpg
aluminum_foil,#N/A,4,aluminum_foil_004,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_04s.jpg
aluminum_foil,#N/A,5,aluminum_foil_005,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_05s.jpg
aluminum_foil,#N/A,6,aluminum_foil_006,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_06s.jpg
aluminum_foil,#N/A,7,aluminum_foil_007,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_07s.jpg
aluminum_foil,#N/A,8,aluminum_foil_008,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_08s.jpg
aluminum_foil,#N/A,9,aluminum_foil_009,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_09s.jpg
aluminum_foil,#N/A,10,aluminum_foil_010,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_10s.jpg
aluminum_foil,#N/A,11,aluminum_foil_011,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_11s.jpg
aluminum_foil,#N/A,12,aluminum_foil_012,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_12s.jpg
aluminum_foil,#N/A,13,aluminum_foil_013,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_13s.jpg
aluminum_foil,#N/A,14,aluminum_foil_014,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_14s.jpg
aluminum_foil,#N/A,15,aluminum_foil_015,things_archive,THINGS-database/osfstorage/object_images/aluminum_foil/aluminum_foil_15s.jpg
amber,Noun,1,amber_001,things_archive,THINGS-database/osfstorage/object_images/amber/amber_01b.jpg
amber,Noun,2,amber_002,things_archive,THINGS-database/osfstorage/object_images/amber/amber_02s.jpg
amber,Noun,3,amber_003,things_archive,THINGS-database/osfstorage/object_images/amber/amber_03s.jpg
amber,Noun,4,amber_004,things_archive,THINGS-database/osfstorage/object_images/amber/amber_04s.jpg
amber,Noun,5,amber_005,things_archive,THINGS-database/osfstorage/object_images/amber/amber_05s.jpg
amber,Noun,6,amber_006,things_archive,THINGS-database/osfstorage/object_images/amber/amber_06s.jpg
amber,Noun,7,amber_007,things_archive,THINGS-database/osfstorage/object_images/amber/amber_07s.jpg
amber,Noun,8,amber_008,things_archive,THINGS-database/osfstorage/object_images/amber/amber_08s.jpg
amber,Noun,9,amber_009,things_archive,THINGS-database/osfstorage/object_images/amber/amber_09s.jpg
amber,Noun,10,amber_010,things_archive,THINGS-database/osfstorage/object_images/amber/amber_10s.jpg
amber,Noun,11,amber_011,things_archive,THINGS-database/osfstorage/object_images/amber/amber_11s.jpg
amber,Noun,12,amber_012,things_archive,THINGS-database/osfstorage/object_images/amber/amber_12s.jpg
ambulance,vehicle,1,ambulance_001,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_01b.jpg
ambulance,vehicle,2,ambulance_002,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_02s.jpg
ambulance,vehicle,3,ambulance_003,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_03s.jpg
ambulance,vehicle,4,ambulance_004,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_04s.jpg
ambulance,vehicle,5,ambulance_005,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_05s.jpg
ambulance,vehicle,6,ambulance_006,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_06s.jpg
ambulance,vehicle,7,ambulance_007,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_07s.jpg
ambulance,vehicle,8,ambulance_008,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_08s.jpg
ambulance,vehicle,9,ambulance_009,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_09s.jpg
ambulance,vehicle,10,ambulance_010,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_10s.jpg
ambulance,vehicle,11,ambulance_011,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_11s.jpg
ambulance,vehicle,12,ambulance_012,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_12s.jpg
ambulance,vehicle,13,ambulance_013,things_archive,THINGS-database/osfstorage/object_images/ambulance/ambulance_13s.jpg
amplifier,electronic device,1,amplifier_001,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_01s.jpg
amplifier,electronic device,2,amplifier_002,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_02s.jpg
amplifier,electronic device,3,amplifier_003,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_03s.jpg
amplifier,electronic device,4,amplifier_004,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_04s.jpg
amplifier,electronic device,5,amplifier_005,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_05s.jpg
amplifier,electronic device,6,amplifier_006,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_06s.jpg
amplifier,electronic device,7,amplifier_007,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_07s.jpg
amplifier,electronic device,8,amplifier_008,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_08s.jpg
amplifier,electronic device,9,amplifier_009,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_09s.jpg
amplifier,electronic device,10,amplifier_010,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_10s.jpg
amplifier,electronic device,11,amplifier_011,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_11s.jpg
amplifier,electronic device,12,amplifier_012,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_12s.jpg
amplifier,electronic device,13,amplifier_013,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_13s.jpg
amplifier,electronic device,14,amplifier_014,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_14s.jpg
amplifier,electronic device,15,amplifier_015,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_15s.jpg
amplifier,electronic device,16,amplifier_016,things_archive,THINGS-database/osfstorage/object_images/amplifier/amplifier_16s.jpg
anchor,Noun,1,anchor_001,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_01b.jpg
anchor,Noun,2,anchor_002,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_02s.jpg
anchor,Noun,3,anchor_003,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_03n.jpg
anchor,Noun,4,anchor_004,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_04s.jpg
anchor,Noun,5,anchor_005,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_05s.jpg
anchor,Noun,6,anchor_006,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_06s.jpg
anchor,Noun,7,anchor_007,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_07n.jpg
anchor,Noun,8,anchor_008,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_08s.jpg
anchor,Noun,9,anchor_009,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_09s.jpg
anchor,Noun,10,anchor_010,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_10s.jpg
anchor,Noun,11,anchor_011,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_11n.jpg
anchor,Noun,12,anchor_012,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_12s.jpg
anchor,Noun,13,anchor_013,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_13s.jpg
anchor,Noun,14,anchor_014,things_archive,THINGS-database/osfstorage/object_images/anchor/anchor_14n.jpg
ankle,body part,1,ankle_001,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_01b.jpg
ankle,body part,2,ankle_002,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_02s.jpg
ankle,body part,3,ankle_003,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_03s.jpg
ankle,body part,4,ankle_004,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_04s.jpg
ankle,body part,5,ankle_005,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_05s.jpg
ankle,body part,6,ankle_006,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_06s.jpg
ankle,body part,7,ankle_007,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_07s.jpg
ankle,body part,8,ankle_008,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_08s.jpg
ankle,body part,9,ankle_009,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_09s.jpg
ankle,body part,10,ankle_010,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_10s.jpg
ankle,body part,11,ankle_011,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_11s.jpg
ankle,body part,12,ankle_012,things_archive,THINGS-database/osfstorage/object_images/ankle/ankle_12s.jpg
anklet,decoration,1,anklet_001,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_01b.jpg
anklet,decoration,2,anklet_002,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_02s.jpg
anklet,decoration,3,anklet_003,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_03s.jpg
anklet,decoration,4,anklet_004,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_04s.jpg
anklet,decoration,5,anklet_005,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_05s.jpg
anklet,decoration,6,anklet_006,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_06s.jpg
anklet,decoration,7,anklet_007,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_07s.jpg
anklet,decoration,8,anklet_008,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_08s.jpg
anklet,decoration,9,anklet_009,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_09s.jpg
anklet,decoration,10,anklet_010,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_10s.jpg
anklet,decoration,11,anklet_011,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_11s.jpg
anklet,decoration,12,anklet_012,things_archive,THINGS-database/osfstorage/object_images/anklet/anklet_12s.jpg
ant,"animal, insect",1,ant_001,things_archive,THINGS-database/osfstorage/object_images/ant/ant_01b.jpg
ant,"animal, insect",2,ant_002,things_archive,THINGS-database/osfstorage/object_images/ant/ant_02s.jpg
ant,"animal, insect",3,ant_003,things_archive,THINGS-database/osfstorage/object_images/ant/ant_03s.jpg
ant,"animal, insect",4,ant_004,things_archive,THINGS-database/osfstorage/object_images/ant/ant_04s.jpg
ant,"animal, insect",5,ant_005,things_archive,THINGS-database/osfstorage/object_images/ant/ant_05s.jpg
ant,"animal, insect",6,ant_006,things_archive,THINGS-database/osfstorage/object_images/ant/ant_06s.jpg
ant,"animal, insect",7,ant_007,things_archive,THINGS-database/osfstorage/object_images/ant/ant_07s.jpg
ant,"animal, insect",8,ant_008,things_archive,THINGS-database/osfstorage/object_images/ant/ant_08s.jpg
ant,"animal, insect",9,ant_009,things_archive,THINGS-database/osfstorage/object_images/ant/ant_09s.jpg
ant,"animal, insect",10,ant_010,things_archive,THINGS-database/osfstorage/object_images/ant/ant_10s.jpg
ant,"animal, insect",11,ant_011,things_archive,THINGS-database/osfstorage/object_images/ant/ant_11s.jpg
ant,"animal, insect",12,ant_012,things_archive,THINGS-database/osfstorage/object_images/ant/ant_12s.jpg
anteater,animal,1,anteater_001,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_01b.jpg
anteater,animal,2,anteater_002,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_02n.jpg
anteater,animal,3,anteater_003,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_03s.jpg
anteater,animal,4,anteater_004,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_04s.jpg
anteater,animal,5,anteater_005,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_05s.jpg
anteater,animal,6,anteater_006,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_06s.jpg
anteater,animal,7,anteater_007,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_07n.jpg
anteater,animal,8,anteater_008,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_08s.jpg
anteater,animal,9,anteater_009,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_09s.jpg
anteater,animal,10,anteater_010,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_10s.jpg
anteater,animal,11,anteater_011,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_11s.jpg
anteater,animal,12,anteater_012,things_archive,THINGS-database/osfstorage/object_images/anteater/anteater_12s.jpg
antelope,animal,1,antelope_001,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_01b.jpg
antelope,animal,2,antelope_002,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_02n.jpg
antelope,animal,3,antelope_003,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_03n.jpg
antelope,animal,4,antelope_004,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_04n.jpg
antelope,animal,5,antelope_005,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_05n.jpg
antelope,animal,6,antelope_006,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_06n.jpg
antelope,animal,7,antelope_007,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_07n.jpg
antelope,animal,8,antelope_008,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_08n.jpg
antelope,animal,9,antelope_009,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_09n.jpg
antelope,animal,10,antelope_010,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_10n.jpg
antelope,animal,11,antelope_011,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_11s.jpg
antelope,animal,12,antelope_012,things_archive,THINGS-database/osfstorage/object_images/antelope/antelope_12n.jpg
antenna,Noun,1,antenna_001,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_01b.jpg
antenna,Noun,2,antenna_002,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_02s.jpg
antenna,Noun,3,antenna_003,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_03n.jpg
antenna,Noun,4,antenna_004,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_04n.jpg
antenna,Noun,5,antenna_005,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_05s.jpg
antenna,Noun,6,antenna_006,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_06s.jpg
antenna,Noun,7,antenna_007,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_07s.jpg
antenna,Noun,8,antenna_008,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_08n.jpg
antenna,Noun,9,antenna_009,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_09s.jpg
antenna,Noun,10,antenna_010,things_archive,THINGS-database/osfstorage/object_images/antenna/antenna_10n.jpg
